Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Sheraton Tours and Travels,A/C Seater/Sleeper (2+1),22:27,01:45,03h 18m,480.0,30 Seats available,4.3,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode
UFO Bus,A/C Seater / Sleeper (2+1),23:15,02:40,03h 25m,499.0,12 Seats available,4.1,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode
Adrin Travels,A/C Seater/Sleeper (2+1),23:05,02:00,02h 55m,700.0,11 Seats available,4.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode
Madhavi Travels,A/C Semi Sleeper (2+2),23:20,03:35,0-20h 0-45m,508.0,32 Seats available,4.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode
Madhavi Travels,A/C Sleeper (2+1),23:20,01:55,02h 35m,799.0,23 Seats available,4.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode
KSRTC (Kerala) - 549,Super Express Non AC Seater Air Bus (2+2),20:05,00:05,04h 00m,216.0,25 Seats available,1.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode
KSRTC (Kerala) - 2517,Swift Deluxe Non AC Air Bus (2+2),20:26,23:16,02h 50m,216.0,20 Seats available,3.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode
KSRTC (Kerala) - 2569,Super Fast Non AC Seater (2+3),20:35,00:35,04h 00m,174.0,43 Seats available,3.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode
KSRTC (Kerala) - 2723,Super Fast Non AC Seater (2+3),21:45,01:10,03h 25m,174.0,34 Seats available,3.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode
KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),18:30,01:50,07h 20m,370.0,21 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),19:46,02:10,06h 24m,381.0,27 Seats available,3.8,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,03:30,07h 20m,355.0,43 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),20:30,02:30,06h 00m,350.0,9 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),18:30,01:50,07h 20m,370.0,21 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),19:46,02:10,06h 24m,381.0,27 Seats available,3.8,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,03:30,07h 20m,355.0,43 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),20:30,02:30,06h 00m,350.0,9 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),18:30,01:50,07h 20m,370.0,21 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),19:46,02:10,06h 24m,381.0,27 Seats available,3.8,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,03:30,07h 20m,355.0,43 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),20:30,02:30,06h 00m,350.0,9 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),18:30,01:50,07h 20m,370.0,21 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),19:46,02:10,06h 24m,381.0,27 Seats available,3.8,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,03:30,07h 20m,355.0,43 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),20:30,02:30,06h 00m,350.0,9 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),18:30,01:50,07h 20m,370.0,21 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),19:46,02:10,06h 24m,381.0,27 Seats available,3.8,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,03:30,07h 20m,355.0,43 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),20:30,02:30,06h 00m,350.0,9 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),18:30,01:50,07h 20m,370.0,21 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),19:46,02:10,06h 24m,381.0,27 Seats available,3.8,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,03:30,07h 20m,355.0,43 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),20:30,02:30,06h 00m,350.0,9 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),18:30,01:50,07h 20m,370.0,21 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),19:46,02:10,06h 24m,381.0,27 Seats available,3.8,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,03:30,07h 20m,355.0,43 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),20:30,02:30,06h 00m,350.0,9 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),18:30,01:50,07h 20m,370.0,21 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),19:46,02:10,06h 24m,381.0,27 Seats available,3.8,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,03:30,07h 20m,355.0,43 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),20:30,02:30,06h 00m,350.0,9 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),18:30,01:50,07h 20m,370.0,21 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),19:46,02:10,06h 24m,381.0,27 Seats available,3.8,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,03:30,07h 20m,355.0,43 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),20:30,02:30,06h 00m,350.0,9 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),18:30,01:50,07h 20m,370.0,21 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),19:46,02:10,06h 24m,381.0,27 Seats available,3.8,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,03:30,07h 20m,355.0,43 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),20:30,02:30,06h 00m,350.0,9 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),19:46,02:10,06h 24m,381.0,27 Seats available,3.8,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,03:30,07h 20m,355.0,43 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),20:30,02:30,06h 00m,350.0,9 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
KSRTC (Kerala) - 847,Super Fast Non AC Seater (2+3),21:15,03:45,06h 30m,332.0,50 Seats available,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
FRESHBUS,Electric A/C Seater (2+2),4:15,11:10,06h 55m,349.0,27 Seats available,4.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
FRESHBUS,Electric A/C Seater (2+2),5:40,12:25,06h 45m,349.0,27 Seats available,4.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
FRESHBUS,Electric A/C Seater (2+2),11:20,18:50,07h 30m,349.0,34 Seats available,4.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
AdYolo Bus,A/C Seater / Sleeper (2+1),22:20,5:29,07h 09m,650.0,31 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
FRESHBUS,Electric A/C Seater (2+2),23:05,6:15,07h 10m,398.0,32 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
FRESHBUS,Electric A/C Seater (2+2),22:35,5:05,06h 30m,500.0,28 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
FRESHBUS,Electric A/C Seater (2+2),12:50,20:00,07h 10m,349.0,29 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
AdSai RK Travels,Non A/C Seater / Sleeper (2+1),22:50,4:10,05h 20m,499.0,30 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
FRESHBUS,Electric A/C Seater (2+2),23:59,6:30,06h 31m,500.0,36 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
FRESHBUS,Electric A/C Seater (2+2),10:25,17:55,07h 30m,349.0,33 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
TGSRTC - 1049,Rajdhani (AC Semi Sleeper 2+2),0:20,5:10,04h 50m,480.0,32 Seats available,3.7,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
TGSRTC - 40910,Super Luxury (Non AC Seater 2+2 Push Back),0:30,5:00,04h 30m,440.0,32 Seats available,2.4,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
TGSRTC - 9885,Super Luxury (Non AC Seater 2+2 Push Back),1:15,6:05,04h 50m,440.0,30 Seats available,3.5,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
TGSRTC - 1594,Rajdhani (AC Semi Sleeper 2+2),1:45,6:15,04h 30m,480.0,32 Seats available,3.1,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
TGSRTC - 31162,Rajdhani (AC Semi Sleeper 2+2),2:00,6:50,04h 50m,480.0,31 Seats available,3.4,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
TGSRTC - 41110,Super Luxury (Non AC Seater 2+2 Push Back),2:45,7:10,04h 25m,440.0,29 Seats available,3.2,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
TGSRTC - 1824,Rajdhani (AC Semi Sleeper 2+2),3:00,7:50,04h 50m,480.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
TGSRTC - 40510,Super Luxury (Non AC Seater 2+2 Push Back),3:10,9:20,06h 10m,440.0,33 Seats available,3.0,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
TGSRTC - 1412,Rajdhani (AC Semi Sleeper 2+2),3:20,7:45,04h 25m,480.0,31 Seats available,2.7,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
TGSRTC - 42762,Super Luxury (Non AC Seater 2+2 Push Back),3:35,8:20,04h 45m,440.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
TGSRTC - 1586,Rajdhani (AC Semi Sleeper 2+2),3:40,8:30,04h 50m,480.0,33 Seats available,3.0,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
TGSRTC - 41310,Super Luxury (Non AC Seater 2+2 Push Back),3:50,10:00,06h 10m,440.0,33 Seats available,4.3,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
TGSRTC - 9934,Super Luxury (Non AC Seater 2+2 Push Back),4:10,11:05,06h 55m,440.0,33 Seats available,2.8,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
TGSRTC - 7621,Super Luxury (Non AC Seater 2+2 Push Back),4:15,9:30,05h 15m,440.0,30 Seats available,4.8,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
TGSRTC - 1884,Rajdhani (AC Semi Sleeper 2+2),4:20,11:15,06h 55m,480.0,36 Seats available,4.2,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,5:45,06h 00m,679.0,26 Seats available,4.7,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,5:40,06h 55m,609.0,29 Seats available,4.7,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:25,6:15,06h 50m,579.0,30 Seats available,4.7,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
AdSai RK Travels,Non A/C Seater / Sleeper (2+1),22:05,4:30,06h 25m,570.0,23 Seats available,3.9,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
FRESHBUS,Electric A/C Seater (2+2),23:05,5:35,06h 30m,500.0,27 Seats available,4.7,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
APSRTC - 2538,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",0:15,4:15,04h 00m,281.0,17 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 2837,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",0:30,3:30,03h 00m,281.0,8 Seats available,4.6,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 23551,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",0:45,4:45,04h 00m,281.0,13 Seats available,4.1,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 2536,INDRA(A.C. Seater),1:15,4:30,03h 15m,306.0,21 Seats available,3.9,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 23537,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",1:30,6:00,04h 30m,281.0,1 Seat available,4.0,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 24263,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2:00,5:00,03h 00m,281.0,2 Seats available,5.0,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 3714,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",3:25,7:20,03h 55m,281.0,26 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 2651,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",4:00,7:00,03h 00m,281.0,28 Seats available,3.5,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 2653,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",4:40,7:40,03h 00m,281.0,18 Seats available,4.2,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 2855,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",5:00,9:30,04h 30m,269.0,16 Seats available,4.3,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 2214,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",5:15,9:45,04h 30m,281.0,34 Seats available,2.9,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 2659,INDRA(A.C. Seater),5:20,8:20,03h 00m,340.0,19 Seats available,4.1,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 23547,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",5:45,10:15,04h 30m,281.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 2889,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",6:00,9:00,03h 00m,281.0,22 Seats available,3.5,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 2530,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",6:15,10:45,04h 30m,281.0,34 Seats available,2.3,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
RAMK HOLIDAYS (GMRK TOURS AND TRAVELS),Bharat Benz A/C Sleeper (2+1),0:30,4:45,04h 15m,669.0,16 Seats available,4.3,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
Sai RK Travels,Non A/C Seater / Sleeper (2+1),2:25,5:30,03h 05m,610.0,6 Seats available,3.6,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
Morning Star Travels,A/C Sleeper (2+1),2:10,5:00,02h 50m,600.0,27 Seats available,2.7,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
Gaganasri Travels,Non A/C Seater / Sleeper (2+1),23:50,3:30,03h 40m,5000.0,1 Seat available,0.0,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 5118,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",1:30,4:20,02h 50m,277.0,7 Seats available,3.1,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 9035,Express(Non AC Seater),4:00,7:00,03h 00m,186.0,19 Seats available,4.2,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 9057,Express(Non AC Seater),4:30,7:45,03h 15m,186.0,17 Seats available,3.9,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 9129,Express(Non AC Seater),5:00,8:25,03h 25m,186.0,36 Seats available,3.7,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 9037,Express(Non AC Seater),5:30,8:55,03h 25m,186.0,32 Seats available,4.0,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 5650,Express(Non AC Seater),6:00,10:25,04h 25m,186.0,30 Seats available,4.0,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 47053,Express(Non AC Seater),7:30,10:50,03h 20m,186.0,26 Seats available,4.1,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 5753,Express(Non AC Seater),8:45,12:10,03h 25m,186.0,45 Seats available,3.8,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 9602,Express(Non AC Seater),9:30,14:25,04h 55m,186.0,45 Seats available,3.6,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 5671,Express(Non AC Seater),10:30,13:55,03h 25m,186.0,35 Seats available,4.1,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 9045,Express(Non AC Seater),11:00,14:25,03h 25m,186.0,44 Seats available,4.0,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
